L6,L16,L26,L36,L46,L56
0.0,0.9242490020858737,1.9075758065367765e-05,0.9733464724985537,0.9759004808657786,0.9676966851405553
5.497349695682274e-06,0.9691601143348568,0.9702113504789562,0.8671233471335309,0.9573000725195443,0.9301452713565422
0.0,0.9312783303983804,0.9348239633065156,0.9612963758685028,0.9727677603507315,0.9773397983879873
0.0,0.965880011354826,0.9265393014909501,0.9454200853371073,0.9722846178609851,0.9744424258468259
1.1448391464718988e-05,0.9159949349752925,0.9744383295068411,0.9439065267012778,0.9718719790216898,0.9285108095834016
