L6,L16,L26,L36,L46,L56
0.972594657750404,0.9728780778284902,0.9718350041243793,0.9730140940733069,0.9728940578871187,0.9729832049162711
0.9715507430932218,0.9729166375174526,0.9731191290448685,0.9731010015755491,0.97300796776424,0.9731050889424608
0.9714448923438139,0.9728068177931157,0.9728551229086704,0.9728760652098364,0.9729068918018859,0.9728470630612785
0.9716030198923699,0.9728512943249534,0.9729062164595965,0.9729621862219261,0.9719801274851171,0.9730603552901553
0.9711722448856374,0.972977095683539,0.9729925399047079,0.9728779790552251,0.9730180320556802,0.973051162062205
