E2D8,E4D8,E6D8,E2D16,E4D16,E6D16
0.9699321735052422,0.9720499696441898,0.9739866897849639,0.9783925289869008,0.9780294057330984,0.9781236743232551
0.9719223540884021,0.9727103117200199,0.975216892882312,0.978090736430436,0.9776200662972487,0.9775019939200453
0.9730265727933709,0.9746925284784973,0.9749818935331226,0.9780426883562462,0.9776653731068871,0.9778528851397955
0.9644455059995941,0.9715244247385252,0.9749009198599797,0.9778297352551036,0.9779334353356879,0.9778721839177056
0.9738418555335633,0.974866198865095,0.9749872967773244,0.9781674775225003,0.9775319616375947,0.9776005485734579
