E2D8,E4D8,E6D8,E2D16,E4D16,E6D16
0.973688047646173,0.9736706487879212,0.9736798068965143,0.9759800446280861,0.9759185677282004,0.9760279303394321
0.9738807143907748,0.9740525396515021,0.9741369069143098,0.9760164520410304,0.9760427585665626,0.9759840807144524
0.9655047346694138,0.9736225433807183,0.9735903868159124,0.976341408514161,0.976085611100081,0.9762926935195991
0.9604982162601784,0.9736837747822993,0.9654961254365597,0.976465593893409,0.9760596240677548,0.976082778366804
0.9592424294856772,0.9604861938680175,0.9627115173618274,0.9758866650517364,0.9758941467371983,0.9760293283866088
