E2D8,E4D8,E6D8,E2D16,E4D16,E6D16
0.9814900410248673,0.9815763533657204,0.9816251370467359,0.9884219646992393,0.9876402174016873,0.9880240625745096
0.9800686251707462,0.9827427959721728,0.9829882592288229,0.9885769957282631,0.9878389215315883,0.9883841399399389
0.9820552642631606,0.982759870256399,0.9825832709418603,0.9888006297974019,0.9886416686343293,0.9889335410903011
0.9814413468618527,0.9806748962351728,0.9805832899905064,0.9885751026263561,0.9878384684466847,0.9883241266706201
0.9818435324841353,0.9829705143574633,0.9825288465626989,0.9888597156707408,0.9882310657354566,0.988536579287257
