L6,L16,L26,L36,L46,L56
0.9728731545759556,0.9743346011967375,0.9745384693297012,0.9743620692970227,0.9744124603252076,0.974254576910558
0.9737487501151292,0.9742883997265955,0.9745770942964398,0.9745701469658201,0.9746776548464338,0.974460255368924
0.9722271656966208,0.974215461416699,0.9738829648681137,0.9743625745174193,0.9744603519854665,0.9742325710909324
0.9736024115561882,0.9744182909904374,0.9745673051383376,0.9746135552216079,0.9743738028392088,0.9747210769409945
0.9733471361044547,0.974369362032155,0.974533535994832,0.9744799853295566,0.97458036347787,0.9745356678988831
