D4,D12,D20,D28,D36,D42
0.9710417259491143,0.9793386277472699,0.9898365049190289,0.9959608157827657,0.9980654776165921,0.9988601684660188
0.9711886330214725,0.9794206959593225,0.9899154590703211,0.9965029517000985,0.9984873714133691,0.9991452929197345
0.971134511900319,0.9792621691545499,0.989700389191066,0.9966862462393148,0.9986627236762515,0.9994284394144292
0.9710421348788304,0.979258744406309,0.9895571036348548,0.9959102923377439,0.9978502903733707,0.9987377908820313
0.971176624137452,0.9798076102122162,0.9893536100233612,0.9959142377565876,0.9978957243240452,0.9987436796588604
