E2D8,E4D8,E6D8,E2D16,E4D16,E6D16
0.9416913654766033,0.9527015296821091,0.9685062722910138,0.9775559575441847,0.9803339165491493,0.9804551912698766
0.9363042037480062,0.9654303528646708,0.9728083365392539,0.9777562639282144,0.9803449118342837,0.9811579408120231
0.9353533835508923,0.9534475493693494,0.9726117669515145,0.9781236113578012,0.9796708816733107,0.9809400158223595
0.9476508541988061,0.9512259552454438,0.9724398447380769,0.980108466825877,0.9797387000310439,0.9800768246224763
0.9432770875565955,0.9544763444722997,0.9600663073349751,0.9779325536363557,0.9794240799000856,0.9800069551631395
