E2D8,E4D8,E6D8,E2D16,E4D16,E6D16
0.9829217802943485,0.9835746751000739,0.9838754446442554,0.9886066634333102,0.9895551002147163,0.990220650469437
0.9829290716639818,0.9833548406976628,0.9837419264869959,0.9888699914388873,0.9895029863428341,0.9902806147781446
0.9828972498986661,0.9834250338427056,0.9833568222605835,0.9886895791258108,0.9895025874175737,0.9900713408172414
0.9829023212511252,0.9835144327369632,0.9835292568925459,0.9888824885810761,0.9896280307149447,0.9903983525990833
0.9828960396053649,0.9836140257511771,0.9836439063068743,0.988587040439521,0.9893773891255178,0.9900495690103739
