D4,D12,D20,D28,D36,D42
0.9712571318575027,0.975044267758376,0.9781980617050141,0.9820008578915709,0.9838571002601681,0.9844306053188344
0.9714086095412108,0.9751714914794682,0.9785236115304002,0.982088887907402,0.9838831827470731,0.9845815865900872
0.9712744687408567,0.9749830453655728,0.9781224996470614,0.9815804372690075,0.983311023055605,0.9839979523043013
0.9713131344351585,0.9751266983443957,0.9782348381425786,0.9821484727742752,0.9835967191058029,0.9841972023817949
0.9712891398090917,0.9751874075872408,0.9783590249602074,0.9819078320648751,0.9836608748795269,0.9843071372521286
