S1e-09,S1e-08,S1e-07,S1e-06,S1e-05,S0.0001
0.9515068620458508,0.9522130595467281,0.9539577268997808,0.9402522862289855,0.9402229208411303,0.9402189214354918
0.9518279342263135,0.9524784997247799,0.9544229606927388,0.9403586537379318,0.9402972265378012,0.9402878852290245
0.9519191468775338,0.9525400941880732,0.954263052073004,0.9402751785699879,0.9402427513976332,0.9402042621265029
0.951893511677006,0.9525188685930872,0.9542893079428866,0.9392585517348997,0.9403564198340323,0.9403332142023334
0.9519782408934708,0.9525815865294469,0.954558982883293,0.9404510439126682,0.9404055973560304,0.9403610699948903
