E2D8,E4D8,E6D8,E2D16,E4D16,E6D16
0.9747959877195365,0.9751011123399103,0.9750818442601221,0.9768225221703283,0.976954497358629,0.9770919839621471
0.9749817661458562,0.975118238170166,0.9751781027195481,0.9768200802680123,0.9770484873769691,0.9771649867458009
0.9747908086251648,0.9749636791972957,0.9749968801456319,0.9765260593157744,0.9767444673183926,0.9767385295283322
0.9749330065014291,0.9750774469193161,0.9751152305074074,0.9768181804527524,0.9769536645380653,0.9769211042085019
0.9749343931933329,0.9751125595830239,0.9751339381859103,0.97691256341605,0.9770096560454815,0.9770715147201642
