S1e-09,S1e-08,S1e-07,S1e-06,S1e-05,S0.0001
0.9613381891456119,0.9637391381585103,0.9545769049232651,0.9559861184041084,0.9559744364874526,0.9562956410308736
0.9612881250044483,0.96385342989136,0.9547987304561864,0.9560572130291067,0.9562201808651367,0.9564926576516863
0.9615182864043916,0.9640230012501898,0.9550014145905646,0.9562249882795107,0.956257488964985,0.9566471787741341
0.9611206132137486,0.9638500334428582,0.9638923210920038,0.9560070407701207,0.9561125322731377,0.9564112031469727
0.9612038930349293,0.9636801956609448,0.9547296216359803,0.9559569137697517,0.9561129836211892,0.9563536933163868
